,name,position,primary_color,secondary_color,badge_url,avatar_url,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,dispossessed,totalContest,wonContest,shotOffTarget,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,totalTackle,errorLeadToAShot,ownGoals,wasFouled,fouls,totalOffside,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,keyPass,expectedAssists,groundWon
1,Wellington Silva,D,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/243469/image,47.0,42.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,11.0,10.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,68.0,6.3,10.0,0.1,0.0,0.0,8.0
2,Augusto,D,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/826355/image,49.0,44.0,8.0,5.0,0.0,0.0,0.0,3.0,6.0,12.0,10.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,68.0,6.9,11.0,0.21,0.0,0.0,4.0
3,Luan Gabriel Rodrigues,D,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1047194/image,23.0,18.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,36.0,6.8,7.0,0.0,0.0,0.0,1.0
4,Sanchez Costa,D,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/870753/image,35.0,30.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,19.0,7.0,1.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,90.0,60.0,7.1,17.0,0.24,2.0,0.45,7.0
5,Leonardo de Almeida Silva,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1217084/image,67.0,63.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,91.0,6.5,6.0,0.0,0.0,0.0,4.0
6,Bruno Barra,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/873115/image,59.0,50.0,12.0,7.0,0.0,0.0,0.0,2.0,4.0,7.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,77.0,6.8,11.0,0.0,1.0,0.0,4.0
7,Henrique Silva,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1007422/image,47.0,42.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,60.0,6.9,6.0,0.01,1.0,0.01,4.0
8,Marcos Vinicius,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1105842/image,25.0,24.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,43.0,7.4,6.0,0.76,3.0,0.47,4.0
9,Julio Cesar,F,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1105322/image,17.0,10.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,7.2,7.0,0.0,2.0,0.17,5.0
10,Macário,F,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1463498/image,8.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,6.1,10.0,0.05,0.0,0.0,2.0
11,Lucas Oliveira,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1034696/image,11.0,7.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,15.0,9.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,31.0,7.2,8.0,0.0,1.0,0.03,9.0
12,Vinicius Moura,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1111681/image,23.0,19.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,7.2,5.0,0.04,2.0,0.08,4.0
13,Ítalo,F,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1020448/image,16.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,7.0,0.0,1.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,31.0,7.8,6.0,0.81,2.0,0.01,7.0
14,Wagerson Ramos dos Santos Júnior,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1589923/image,24.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,6.4,2.0,0.0,0.0,0.0,0.0
15,Riquelmo,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1047821/image,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,6.6,4.0,0.0,0.0,0.0,1.0
16,Felipe Avelino,G,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1117659/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Juninho,D,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1016658/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Raphinha,D,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1462116/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,GIlmar de Souza Perdigão,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1651766/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Robinho,M,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/1464962/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Thiago Alagoano,F,#000000,#FEEF03,https://api.sofascore.com/api/v1/team/6982/image,https://api.sofascore.com/api/v1/player/866917/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Léo Jardim,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/595598/image,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,14.0,6.2,2.0,0.0,0.0,0.0,0.0
1,Robert Rojas,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/874964/image,24.0,21.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,28.0,6.6,4.0,0.0,0.0,0.0,2.0
2,João Victor,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/982998/image,70.0,62.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,9.0,9.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,88.0,6.9,10.0,0.33,0.0,0.0,6.0
3,Gary Medel,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/22975/image,73.0,72.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,85.0,6.7,3.0,0.0,0.0,0.0,5.0
4,Lucas Piton,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/982174/image,63.0,55.0,2.0,1.0,1.0,12.0,6.0,0.0,1.0,6.0,5.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,82.0,7.5,5.0,0.1,4.0,0.87,4.0
5,Paulinho Paula,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/879902/image,19.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,6.7,2.0,0.0,0.0,0.0,3.0
6,Jair,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/268419/image,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
7,Dimitri Payet,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/14216/image,73.0,60.0,8.0,6.0,0.0,8.0,1.0,0.0,0.0,13.0,9.0,0.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,91.0,9.4,13.0,0.55,2.0,0.09,9.0
8,Erick Marcus,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1403439/image,15.0,8.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,31.0,6.8,4.0,0.0,0.0,0.0,6.0
9,Pablo Vegetti,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/583974/image,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,35.0,6.7,9.0,1.51,1.0,0.47,5.0
10,David,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/840291/image,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,6.5,3.0,0.0,0.0,0.0,0.0
11,Zé Gabriel,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/988852/image,55.0,52.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,78.0,7.6,6.0,0.0,0.0,0.0,3.0
12,Bruno Praxedes,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1018093/image,34.0,29.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,12.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,47.0,6.9,9.0,1.07,0.0,0.0,4.0
13,Puma Rodríguez,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/877591/image,24.0,19.0,3.0,3.0,0.0,5.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,27.0,6.5,7.0,0.57,1.0,0.08,1.0
14,Rayan,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1464966/image,10.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,19.0,6.9,2.0,0.55,1.0,0.55,4.0
15,Rossi,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/243425/image,10.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,6.7,4.0,0.0,0.0,0.0,3.0
16,Halls,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1020235/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Paulo Henrique,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1021721/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Maicon,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/44691/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Léo,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/360940/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Matheus Julião,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1463563/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Serginho,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/849301/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Matheus Carvalho,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1391962/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Gabriel Leite,G,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/870928/image,17.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,90.0,21.0,7.1,1.0,0.0,0.0,0.0,0.0
1,Gabriel Saulo,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1526303/image,27.0,20.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,9.0,5.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,41.0,5.9,11.0,0.0,0.0,0.0,4.0
2,Luiz Felipe de Souza Soares,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1186781/image,26.0,25.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,36.0,6.1,2.0,0.0,0.0,0.0,1.0
3,Victor Oliveira,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/794891/image,26.0,24.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,32.0,6.4,3.0,0.0,0.0,0.0,1.0
4,Erick Daltro,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/353304/image,30.0,27.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,11.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,42.0,7.8,7.0,0.0,3.0,0.48,2.0
5,Cleyton,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/252347/image,25.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,35.0,6.8,6.0,0.08,1.0,0.0,2.0
6,Bruno Tatavitto,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1214384/image,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,17.0,6.5,1.0,0.0,0.0,0.0,1.0
7,Walney,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/868036/image,29.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,13.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,43.0,6.3,11.0,0.04,0.0,0.0,3.0
8,Adsson Igor Marinho,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1022673/image,45.0,39.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,6.6,8.0,0.0,1.0,0.04,6.0
9,Gabriel Canela,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1018683/image,12.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,38.0,7.0,7.0,0.1,0.0,0.0,6.0
10,Anderson Lessa,F,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/981021/image,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,15.0,6.6,5.0,0.0,1.0,0.03,1.0
11,Gabryel Vinicius,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1462225/image,7.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,6.3,8.0,0.45,0.0,0.0,1.0
12,João Victor Maranhão,F,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1444695/image,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,7.0,4.0,0.76,0.0,0.0,1.0
13,Lorran,F,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/881482/image,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,6.6,2.0,0.0,0.0,0.0,1.0
14,Carlão,G,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/931800/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
