,name,position,primary_color,secondary_color,badge_url,avatar_url,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,dispossessed,totalContest,wonContest,shotOffTarget,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,totalTackle,errorLeadToAShot,ownGoals,wasFouled,fouls,totalOffside,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,keyPass,expectedAssists,groundWon
12,Edinho,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1111124/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Rafael Monteiro Reis,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1485293/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Lucas Justen,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1521960/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Kayky Almeida,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1464528/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Gustavo Ramalho,G,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106144/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Marcos Pedro,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106147/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Jhonny,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1185449/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Davi,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106777/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Gustavo Dohmann,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1485275/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Thiago Henrique,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1485297/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Kauã Elias,F,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1482841/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dida,G,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1176197/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Joazi,D,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/835250/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Diego Guerra,D,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/868060/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Rodolfo Filemon,D,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/869584/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pará,D,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/125000/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Wellington Cézar,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/840256/image,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Anderson,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/922586/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,João Paulo,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/807776/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Romarinho,F,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/867960/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Patrick Carvalho,F,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/867991/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Nenê Bonilha,F,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/329053/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Breno,F,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1109500/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Ronaldo,D,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1021790/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Elicley Soares,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1462909/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Copetti,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/871206/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Leandrinho,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/840456/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Bruno Rodrigues,G,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/868012/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Marcos Vinicius,G,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1468411/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Kayo,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1465221/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Vinícius Garcia,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1047081/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Guilherme Silveira,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1018660/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Guilherme,M,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1175762/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Pedrinho,F,#008F45,#D91E25,https://api.sofascore.com/api/v1/team/208067/image,https://api.sofascore.com/api/v1/player/1645761/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Matheus Cunha,G,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1105835/image,32.0,27.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,33.0,6.6,3.0,0.0,0.0,0.0,0.0
1,Santiago Ocampos,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1003060/image,61.0,52.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,10.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,64.0,6.6,8.0,0.0,1.0,0.08,1.0
2,Gabriel Noga,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1002435/image,93.0,87.0,5.0,2.0,0.0,0.0,0.0,2.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,103.0,6.5,4.0,0.0,0.0,0.0,1.0
3,Diegão,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1514628/image,75.0,68.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,6.6,7.0,0.02,0.0,0.0,4.0
4,Zé Welinton,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1199430/image,56.0,43.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,72.0,6.2,15.0,0.0,0.0,0.0,6.0
5,Evertton,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1145106/image,55.0,50.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,11.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,62.0,6.8,5.0,0.0,0.0,0.0,8.0
6,Thiaguinho,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/981296/image,27.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,45.0,7.5,7.0,0.18,1.0,0.0,8.0
7,Lorran Lucas,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1459764/image,34.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,1.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,7.9,5.0,0.04,3.0,0.28,14.0
8,Rayan Lucas,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1588180/image,53.0,40.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,62.0,7.1,16.0,0.0,0.0,0.0,5.0
9,Petterson Novaes Reis,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1403694/image,22.0,14.0,5.0,1.0,0.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,37.0,7.1,7.0,0.25,1.0,0.02,5.0
10,Werton,F,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1116390/image,17.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,32.0,6.9,6.0,0.02,0.0,0.0,5.0
11,Lucyan,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1639823/image,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,6.6,1.0,0.0,0.0,0.0,1.0
12,Pedro Henrique Estevam,F,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1589396/image,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0
13,João Vitor Cangane Cerantola Campos,G,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1588176/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Francisco Dyogo  Bento Alves,G,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1589312/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Victor Thiago,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1645841/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Ainoã Ricardo,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1481454/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Iago Teodoro da Silva Nogueira,D,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1647585/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Daniel Rogério,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1471252/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Jean Carlos,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1386047/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Caio Vinicius,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1485196/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Joao Marcos Garcia da Costa,M,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1647482/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Guilherme Henrique Bernardineli Gomes,,#ff0000,#000000,https://api.sofascore.com/api/v1/team/5981/image,https://api.sofascore.com/api/v1/player/1647469/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Fabricio,G,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/883917/image,25.0,15.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,90.0,32.0,6.9,9.0,0.0,0.0,0.0,0.0
1,Cayo Tenório,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1016072/image,36.0,29.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,10.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,51.0,6.8,7.0,0.0,0.0,0.0,5.0
