,id,player_name,team_name,primary_color,secondary_color,badge_url,rating,goals,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,penaltyConversion,totalCross,duelLost,aerialLost,attemptPenaltyMiss,totalLongBalls,goalsConceded,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,goalKicks,ballRecovery,appearances
0,1105850,Ryan,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.7571428571429,0.0,0.0,256.0,40.0,296.0,86.49,53.0,8.0,7.0,50.0,16.0,3.0,0.0,0.0,2.0,100.0,5.0,2.0,3.0,3.0,60.0,39.0,35.78,578.0,0.0,0.0,0.0,0.0,18.0,72.0,5.0,3.0,9.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,70.0,2.0,0.0,25.0,0.0,578.0,0.0,3.0,1.0,0.0,44.0,7.0
0,868033,William Oliveira,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.75,0.0,0.0,132.0,18.0,150.0,88.0,12.0,3.0,4.0,100.0,21.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,38.46,32.0,37.21,538.0,0.0,0.0,0.0,0.0,8.0,80.0,6.0,2.0,16.0,10.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,54.0,8.0,0.0,10.0,0.0,538.0,0.0,3.0,0.0,0.0,43.0,6.0
0,1112493,Gabriel Silva,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.725,0.0,0.0,49.0,4.0,53.0,92.45,6.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33,6.0,30.0,194.0,0.0,0.0,0.0,0.0,12.0,85.71,8.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,0.0,14.0,0.0,194.0,0.0,0.0,3.0,0.0,20.0,4.0
0,1148306,Cristian Renato,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.7166666666667,1.0,1.0,26.0,8.0,34.0,76.47,5.0,3.0,4.0,100.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,9.0,32.14,26.0,32.1,302.0,25.0,0.0,0.0,0.0,2.0,66.67,4.0,2.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,55.0,19.0,0.0,3.0,0.0,302.0,0.0,0.0,5.0,0.0,11.0,6.0
0,1507473,Gabriel Conceição,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.7,0.0,1.0,50.0,11.0,61.0,81.97,1.0,1.0,9.0,90.0,6.0,3.0,0.0,0.0,2.0,33.33,4.0,2.0,2.0,5.0,27.78,36.0,41.86,331.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,50.0,13.0,0.0,1.0,0.0,331.0,0.0,3.0,3.0,0.0,10.0,6.0
0,874035,Leo Costa,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.6333333333333,0.0,0.0,85.0,21.0,106.0,80.19,8.0,1.0,2.0,66.67,20.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,11.0,47.83,20.0,29.41,341.0,0.0,0.0,0.0,0.0,5.0,45.45,9.0,3.0,1.0,10.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48.0,12.0,0.0,11.0,0.0,341.0,0.0,0.0,4.0,0.0,27.0,6.0
0,804182,Erick Flores,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.6333333333333,0.0,0.0,62.0,27.0,89.0,69.66,11.0,3.0,2.0,50.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,30.0,40.0,39.6,338.0,0.0,0.0,0.0,0.0,1.0,16.67,2.0,2.0,7.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,61.0,7.0,0.0,6.0,0.0,338.0,0.0,1.0,4.0,0.0,26.0,6.0
0,931484,Alyson,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.6142857142857,0.0,0.0,115.0,48.0,163.0,70.55,20.0,6.0,7.0,53.85,28.0,2.0,0.0,0.0,2.0,16.67,8.0,0.0,8.0,2.0,18.18,24.0,28.57,627.0,0.0,0.0,0.0,0.0,7.0,43.75,14.0,3.0,8.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,60.0,9.0,0.0,16.0,0.0,627.0,0.0,3.0,0.0,0.0,36.0,7.0
0,1047812,Pablo Maldini,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.6125,0.0,0.0,135.0,45.0,180.0,75.0,15.0,3.0,5.0,83.33,30.0,1.0,0.0,0.0,3.0,33.33,1.0,0.0,1.0,12.0,42.86,37.0,33.94,665.0,0.0,0.0,0.0,0.0,9.0,37.5,25.0,4.0,3.0,6.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,72.0,16.0,0.0,24.0,0.0,665.0,0.0,1.0,2.0,0.0,56.0,8.0
0,1495666,Mizael Monteiro,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.5857142857143,0.0,0.0,183.0,27.0,210.0,87.14,14.0,1.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,47.62,29.0,36.71,697.0,0.0,0.0,0.0,0.0,15.0,50.0,14.0,6.0,3.0,5.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,50.0,11.0,0.0,30.0,0.0,697.0,0.0,1.0,0.0,1.0,59.0,7.0
0,1187863,Mateus Ludke,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.5428571428571,1.0,1.0,53.0,26.0,79.0,67.09,7.0,1.0,2.0,100.0,15.0,0.0,0.0,0.0,2.0,25.0,3.0,1.0,2.0,4.0,66.67,12.0,31.58,327.0,33.33,0.0,0.0,0.0,5.0,45.45,5.0,5.0,3.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,26.0,2.0,0.0,11.0,0.0,327.0,0.0,2.0,5.0,0.0,12.0,7.0
0,1005743,Wellington Tim,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.5,0.0,0.0,6.0,4.0,10.0,60.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.5,5.0,38.46,55.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,55.0,0.0,0.0,2.0,0.0,6.0,2.0
0,794925,Raul,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.48,0.0,0.0,81.0,25.0,106.0,76.42,9.0,1.0,4.0,80.0,9.0,2.0,0.0,0.0,5.0,62.5,3.0,2.0,1.0,4.0,66.67,15.0,40.54,330.0,0.0,0.0,0.0,0.0,5.0,33.33,9.0,3.0,1.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,22.0,2.0,0.0,15.0,0.0,330.0,0.0,2.0,2.0,0.0,22.0,5.0
0,1545700,Abner Vinicius do Nascimento Custodio,Boavista,#ffffff,#009900,https://api.sofascore.com/api/v1/team/6977/image,6.325,0.0,0.0,9.0,11.0,20.0,45.0,1.0,0.0,2.0,28.57,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,33.33,10.0,27.78,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,4.0,0.0,1.0,0.0,157.0,0.0,1.0,3.0,0.0,2.0,4.0
0,14216,Dimitri Payet,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,8.06,1.0,2.0,177.0,31.0,208.0,85.1,26.0,13.0,14.0,93.33,1.0,4.0,0.0,0.0,3.0,21.43,19.0,4.0,15.0,0.0,0.0,31.0,50.82,432.0,5.263,0.0,0.0,6.0,9.0,56.25,0.0,1.0,7.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,30.0,0.0,0.0,16.0,0.0,432.0,0.0,1.0,2.0,0.0,8.0,5.0
0,965764,Luca Orellano,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,8.0,1.0,3.0,59.0,15.0,74.0,79.73,8.0,5.0,6.0,66.67,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,50.0,17.0,35.42,207.0,25.0,0.0,0.0,1.0,4.0,66.67,0.0,0.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,31.0,1.0,0.0,6.0,0.0,207.0,0.0,1.0,0.0,0.0,5.0,2.0
0,1589416,Leandrinho,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.6,1.0,1.0,74.0,9.0,83.0,89.16,5.0,5.0,3.0,100.0,6.0,0.0,0.0,0.0,10.0,71.43,2.0,1.0,1.0,2.0,50.0,9.0,39.13,215.0,50.0,0.0,0.0,0.0,2.0,66.67,4.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,14.0,2.0,0.0,3.0,0.0,215.0,0.0,0.0,0.0,0.0,8.0,2.0
0,976389,Felipe Estrella Galeazzi,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.4,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,75.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0
0,360940,Léo,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.32,1.0,1.0,282.0,23.0,305.0,92.46,61.0,1.0,1.0,100.0,20.0,2.0,0.0,0.0,1.0,100.0,2.0,1.0,1.0,5.0,41.67,26.0,44.07,534.0,50.0,0.0,0.0,0.0,20.0,66.67,9.0,2.0,2.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,33.0,7.0,0.0,30.0,0.0,534.0,0.0,0.0,0.0,0.0,43.0,5.0
0,1463563,Matheus Julião,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.3,0.0,0.0,61.0,15.0,76.0,80.26,11.0,0.0,3.0,100.0,6.0,0.0,0.0,0.0,2.0,66.67,1.0,0.0,1.0,1.0,33.33,17.0,58.62,155.0,0.0,0.0,0.0,0.0,7.0,100.0,4.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0,2.0,0.0,7.0,0.0,155.0,0.0,1.0,0.0,0.0,17.0,2.0
0,982174,Lucas Piton,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.26,0.0,1.0,173.0,42.0,215.0,80.47,7.0,13.0,13.0,61.9,13.0,0.0,0.0,0.0,18.0,40.0,6.0,1.0,5.0,3.0,37.5,26.0,41.27,495.0,0.0,0.0,0.0,1.0,6.0,66.67,3.0,3.0,1.0,3.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,37.0,5.0,0.0,9.0,0.0,495.0,0.0,0.0,1.0,0.0,30.0,5.0
0,1020235,Halls,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.2,0.0,0.0,45.0,1.0,46.0,97.83,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,66.67,215.0,0.0,0.0,0.0,0.0,6.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,215.0,0.0,0.0,0.0,13.0,9.0,2.0
0,940611,Manuel Capasso,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.15,1.0,1.0,122.0,11.0,133.0,91.73,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,87.5,11.0,47.83,196.0,33.33,0.0,0.0,0.0,6.0,50.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,12.0,0.0,196.0,0.0,1.0,0.0,0.0,15.0,2.0
0,1463541,Cauã Paixão,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.15,1.0,1.0,22.0,13.0,35.0,62.86,1.0,0.0,7.0,53.85,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,4.0,80.0,22.0,43.14,215.0,16.67,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,1.0,0.0,1.0,0.0,215.0,0.0,0.0,0.0,0.0,8.0,2.0
0,849301,Serginho,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.1333333333333,0.0,0.0,49.0,10.0,59.0,83.05,3.0,1.0,7.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,66.67,19.0,47.5,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,21.0,1.0,0.0,1.0,0.0,175.0,0.0,2.0,1.0,0.0,14.0,3.0
0,595598,Léo Jardim,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.1333333333333,0.0,0.0,72.0,8.0,80.0,90.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,650.0,0.0,0.0,0.0,0.0,14.0,63.64,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,650.0,0.0,0.0,0.0,49.0,17.0,6.0
0,386230,Pablo Galdames,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.1,0.0,0.0,66.0,11.0,77.0,85.71,9.0,2.0,3.0,75.0,5.0,0.0,0.0,0.0,3.0,100.0,4.0,0.0,4.0,1.0,50.0,9.0,37.5,188.0,0.0,0.0,0.0,0.0,3.0,42.86,0.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,15.0,1.0,0.0,7.0,0.0,188.0,0.0,1.0,0.0,0.0,7.0,2.0
0,44691,Maicon,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.1,0.0,0.0,109.0,7.0,116.0,93.97,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,11.0,78.57,155.0,0.0,0.0,0.0,0.0,10.0,76.92,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,155.0,0.0,1.0,0.0,0.0,17.0,2.0
0,979868,Patrick De Lucca,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.0666666666667,0.0,2.0,85.0,11.0,96.0,88.54,12.0,4.0,1.0,50.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,50.0,12.0,36.36,233.0,0.0,0.0,0.0,0.0,2.0,66.67,0.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,21.0,2.0,0.0,3.0,0.0,233.0,0.0,2.0,0.0,0.0,17.0,3.0
0,988852,Zé Gabriel,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.0166666666667,0.0,0.0,266.0,16.0,282.0,94.33,52.0,1.0,8.0,88.89,20.0,2.0,0.0,0.0,1.0,100.0,4.0,0.0,4.0,8.0,61.54,25.0,39.06,498.0,0.0,0.0,0.0,0.0,11.0,84.62,3.0,2.0,5.0,13.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,39.0,5.0,0.0,13.0,0.0,498.0,0.0,2.0,2.0,0.0,50.0,6.0
0,1444694,Cauan Barros,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.0,1.0,1.0,44.0,7.0,51.0,86.27,7.0,1.0,2.0,40.0,5.0,1.0,0.0,0.0,1.0,25.0,7.0,4.0,3.0,3.0,27.27,16.0,35.56,182.0,14.29,0.0,0.0,0.0,3.0,60.0,2.0,1.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,29.0,8.0,0.0,5.0,0.0,182.0,0.0,1.0,0.0,0.0,3.0,2.0
0,1634144,Guilherme Estrella,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,7.0,0.0,0.0,6.0,0.0,6.0,0.0,2.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,1.0,1.0
0,879902,Paulinho Paula,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.975,0.0,0.0,40.0,6.0,46.0,86.96,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,1.0,100.0,5.0,55.56,64.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,64.0,0.0,1.0,1.0,0.0,3.0,2.0
0,1021721,Paulo Henrique,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.92,0.0,1.0,167.0,49.0,216.0,77.31,10.0,7.0,21.0,61.76,9.0,2.0,0.0,0.0,13.0,44.83,4.0,0.0,4.0,2.0,40.0,39.0,35.45,512.0,0.0,0.0,0.0,0.0,13.0,59.09,5.0,3.0,2.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,71.0,3.0,0.0,22.0,0.0,512.0,0.0,1.0,0.0,0.0,34.0,5.0
0,1391962,Matheus Carvalho,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.92,0.0,0.0,144.0,22.0,166.0,86.75,19.0,1.0,7.0,100.0,18.0,1.0,0.0,0.0,2.0,40.0,2.0,0.0,2.0,2.0,40.0,31.0,41.33,418.0,0.0,0.0,0.0,0.0,6.0,66.67,5.0,2.0,9.0,12.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,44.0,3.0,0.0,9.0,0.0,418.0,0.0,1.0,2.0,0.0,26.0,5.0
0,840291,David,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.9,1.0,1.0,70.0,15.0,85.0,82.35,6.0,3.0,12.0,75.0,4.0,1.0,0.0,0.0,2.0,33.33,8.0,2.0,6.0,4.0,40.0,29.0,34.52,385.0,12.5,0.0,0.0,0.0,1.0,100.0,1.0,0.0,4.0,12.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,55.0,6.0,0.0,1.0,0.0,385.0,0.0,4.0,1.0,0.0,15.0,6.0
0,1174625,Zé Vitor,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.9,0.0,0.0,134.0,7.0,141.0,95.04,4.0,0.0,1.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.56,7.0,46.67,215.0,0.0,0.0,0.0,0.0,7.0,53.85,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,13.0,0.0,215.0,0.0,0.0,0.0,0.0,9.0,2.0
0,982998,João Victor,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.9,0.0,0.0,178.0,20.0,198.0,89.9,35.0,1.0,5.0,71.43,12.0,3.0,0.0,0.0,2.0,33.33,3.0,0.0,3.0,5.0,71.43,25.0,48.08,417.0,0.0,0.0,0.0,0.0,4.0,40.0,11.0,0.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,27.0,2.0,0.0,10.0,0.0,417.0,0.0,0.0,2.0,0.0,31.0,5.0
0,1018093,Bruno Praxedes,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.875,1.0,1.0,106.0,14.0,120.0,88.33,22.0,1.0,4.0,57.14,9.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,18.18,19.0,32.76,251.0,20.0,0.0,0.0,0.0,7.0,53.85,2.0,2.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,39.0,9.0,0.0,13.0,0.0,251.0,0.0,1.0,2.0,0.0,18.0,4.0
0,243425,Rossi,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.82,0.0,0.0,55.0,17.0,72.0,76.39,2.0,4.0,6.0,100.0,5.0,0.0,0.0,0.0,6.0,37.5,1.0,0.0,1.0,1.0,33.33,12.0,32.43,192.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,25.0,2.0,0.0,2.0,0.0,192.0,0.0,2.0,3.0,0.0,4.0,5.0
0,1464966,Rayan,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.8,1.0,1.0,39.0,8.0,47.0,82.98,3.0,2.0,1.0,33.33,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,6.0,27.27,20.0,33.9,344.0,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,16.0,0.0,0.0,0.0,344.0,0.0,1.0,1.0,0.0,12.0,4.0
0,1105970,Adson,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.8,0.0,0.0,61.0,6.0,67.0,91.04,4.0,2.0,3.0,75.0,1.0,0.0,0.0,0.0,1.0,33.33,4.0,1.0,3.0,0.0,0.0,7.0,35.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,136.0,0.0,1.0,2.0,0.0,4.0,3.0
0,22975,Gary Medel,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.75,0.0,0.0,223.0,9.0,232.0,96.12,25.0,0.0,1.0,100.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,376.0,0.0,0.0,0.0,0.0,15.0,75.0,7.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,376.0,1.0,1.0,0.0,1.0,33.0,4.0
0,1462709,Léo Jacó,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0
0,1463560,Lucas Eduardo,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.7,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.5,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,5.0,1.0
0,583974,Pablo Vegetti,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.7,0.0,0.0,26.0,11.0,37.0,70.27,2.0,1.0,1.0,50.0,4.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,10.0,62.5,24.0,37.5,367.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,1.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,40.0,6.0,0.0,2.0,0.0,367.0,0.0,0.0,1.0,0.0,2.0,4.0
0,1403439,Erick Marcus,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.6666666666667,0.0,0.0,27.0,10.0,37.0,72.97,4.0,1.0,4.0,100.0,4.0,0.0,0.0,0.0,2.0,28.57,1.0,0.0,1.0,0.0,0.0,13.0,46.43,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,15.0,1.0,0.0,2.0,0.0,113.0,0.0,1.0,2.0,0.0,6.0,3.0
